Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;CS/Min;Kills;Deaths;Assists;KP%;WardPlaced;Damage/Min;TotalDamageDealtToBuilding;TotalDamageDealtToObjectives;JungleProximity;topLanePresence;jungleAllyTopPresence;jungleEnemyTopPresence;riverTopPresence
2024-05-27;League of Legends Scrims;scrim| aeg g4;2685316;14.10.584.5961;1;AEG Badlulu;726;523;7.077124675135609;3;3;0;0.21428571428571427;5;504.40444101168094;993.1946411132812;993.1946411132812;0.04299583911234397;0.8044382801664355;0.0;0.047156726768377254;0.0027739251040221915
2024-05-27;League of Legends Scrims;scrim| aeg g4;2685316;14.10.584.5961;1;EWI Flamer;-726;-523;6.862666351646651;1;3;3;0.3076923076923077;4;550.8856647284559;0;0;0.3065187239944521;0.8432732316227461;0.05409153952843273;0.0;0.019417475728155338
2024-05-27;League of Legends Scrims;scrim| aeg g2;2685258;14.10.584.5961;1;EWI Flamer;271;-102;8.151459880072776;1;0;0;0.16666666666666666;4;261.3184228282662;548.008056640625;548.008056640625;0.08737864077669903;0.7503467406380028;0.0;0.005547850208044383;0.008321775312066574
2024-05-27;League of Legends Scrims;scrim| aeg g2;2685258;14.10.584.5961;1;AEG Badlulu;-271;102;7.936947777965598;1;2;1;0.6666666666666666;6;618.5420851899785;328.8594360351563;328.8594360351563;0.1927877947295423;0.7198335644937587;0.07905686546463246;0.0013869625520110957;0.05409153952843273
2024-05-27;League of Legends Scrims;scrim| aeg g1;2685211;14.10.584.5961;1;AEG Badlulu;2133;656;7.722081424504081;2;2;1;0.42857142857142855;5;612.9265273788294;700.6235961914062;700.6235961914062;0.13314840499306518;0.8529819694868238;0.0;0.006934812760055479;0.016643550624133148
2024-05-27;League of Legends Scrims;scrim| aeg g1;2685211;14.10.584.5961;1;EWI Flamer;-2133;-656;6.64957011554518;1;3;1;0.25;4;479.6161646734385;28.00239753723145;28.00239753723145;0.14701803051317613;0.7725381414701803;0.0;0.0;0.0
2024-05-27;League of Legends Scrims;scrim| aeg game 1;2684940;14.10.584.5961;1;AEG Badlulu;448;405;8.435826346740884;2;0;0;0.6666666666666666;6;706.701312872305;901.1561279296876;901.1561279296876;0.21220527045769763;0.8183079056865464;0.0;0.026352288488210817;0.023578363384188627
2024-05-27;League of Legends Scrims;scrim| aeg game 1;2684940;14.10.584.5961;1;MISA Luana;-448;-405;8.221356185383065;2;2;0;0.15384615384615385;5;492.7741338321814;0;0;0.22052704576976423;0.8085991678224688;0.012482662968099861;0.0;0.026352288488210817
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066109|game1;2618396;14.5.565.1230;1;T1 Dal;1725;2201;7.643374611091038;2;0;1;0.3333333333333333;7;677.1958192982331;3233.968017578125;3233.968017578125;0.21708683473389356;0.819327731092437;0.012605042016806723;0.0;0.0014005602240896359
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066109|game1;2618396;14.5.565.1230;1;GEN HorangE;-1725;-2201;5.786106014003496;0;3;0;0;4;436.9432954617842;0;0;0.19607843137254902;0.7913165266106442;0.0;0.0;0.02661064425770308
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066109|game2;2618396;14.5.565.1230;2;GEN HorangE;705;686;9.143650628848741;0;0;1;1.0;3;365.3649234435508;1440.1185302734375;1440.1185302734375;0.1994459833795014;0.9141274238227147;0.0;0.0;0.0
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066109|game2;2618396;14.5.565.1230;2;T1 Dal;-705;-686;8.429302923469933;0;1;0;0.0;5;280.0857595249418;0;777.606689453125;0.018005540166204988;0.817174515235457;0.029085872576177285;0.0;0.008310249307479225
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066137|game1;2618395;14.5.565.1230;1;KT Casting;586;530;9.22293778559566;0;0;0;0;5;444.9294225463609;385.05218505859375;385.05218505859375;0.1539528432732316;0.7295423023578363;0.02912621359223301;0.006934812760055479;0.020804438280166437
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066137|game1;2618395;14.5.565.1230;1;FOX Janus;-586;-530;8.22199880111241;0;0;0;0.0;5;351.2724708241768;0;106.6929931640625;0.06796116504854369;0.6393897364771152;0.009708737864077669;0.044382801664355064;0.052704576976421634
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066137|game2;2618395;14.5.565.1230;2;KT Casting;-1001;-941;7.436534353137698;0;2;1;0.06666666666666667;5;294.9140384984863;0;0;0.13592233009708737;0.8016643550624133;0.012482662968099861;0.006934812760055479;0.016643550624133148
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066137|game2;2618395;14.5.565.1230;2;FOX Janus;1001;941;8.938142251367424;2;1;0;0.25;6;579.8766426970928;1037.3026123046875;1037.3026123046875;0.11095700416088766;0.9001386962552012;0.008321775312066574;0.0;0.008321775312066574
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066137|game3;2618395;14.5.565.1230;3;FOX Janus;-17;-473;9.145274438357195;0;1;0;0.0;5;401.76823572813595;0;2665.43798828125;0.11234396671289876;0.8335644937586685;0.0;0.0;0.023578363384188627
2024-03-22;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066137|game3;2618395;14.5.565.1230;3;KT Casting;17;473;8.7165896990592;1;0;0;0.2;6;365.52686225785203;737.7554321289062;737.7554321289062;0.1636615811373093;0.8169209431345353;0.0027739251040221915;0.0;0.04160887656033287
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066125|game1;2618394;14.5.565.1230;1;HLE Rooster;152;-56;9.501653291353252;0;0;0;0.0;6;424.9587086049091;0;0;0.06796116504854369;0.897364771151179;0.0;0.006934812760055479;0.04576976421636616
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066125|game1;2618394;14.5.565.1230;1;NS Mihile;-152;56;9.644535295734505;0;0;0;0.0;5;414.47638104862176;0;0;0.15811373092926492;0.9334257975034674;0.0013869625520110957;0.0;0.018030513176144243
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066125|game2;2618394;14.5.565.1230;2;HLE Rooster;433;-128;9.720037189449814;0;0;0;0.0;5;274.96806986672135;0;0;0.06796116504854369;0.6920943134535368;0.020804438280166437;0.04160887656033287;0.06241331484049931
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066125|game2;2618394;14.5.565.1230;2;NS Mihile;-433;128;8.290619955707195;1;0;0;0.25;5;218.0009771944057;0;0;0.1941747572815534;0.7808599167822469;0.02912621359223301;0.0;0.044382801664355064
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066125|game3;2618394;14.5.565.1230;3;HLE Rooster;1554;964;9.358039824838464;2;0;2;0.4;5;376.37525663398094;0;0;0.11927877947295423;0.7073509015256588;0.022191400832177532;0.0;0.020804438280166437
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066125|game3;2618394;14.5.565.1230;3;NS Mihile;-1554;-964;7.643589780593249;0;3;0;0.0;6;398.00853833037837;928.8040771484375;4237.84130859375;0.2565880721220527;0.5353675450762829;0.016643550624133148;0.024965325936199722;0.0319001386962552
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066073|game1;2618393;14.5.565.1230;1;KDF Lancer;131;-338;9.222650045152141;0;0;0;0.0;6;487.30579326510644;0;0;0.10277777777777777;0.8430555555555556;0.019444444444444445;0.005555555555555556;0.0125
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066073|game1;2618393;14.5.565.1230;1;BRO Kangin;-131;338;9.93758415717944;0;0;0;0.0;5;364.26926310999613;908.0478515625;908.0478515625;0.10416666666666667;0.8583333333333333;0.019444444444444445;0.006944444444444444;0.030555555555555555
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066073|game2;2618393;14.5.565.1230;2;KDF Lancer;-347;43;8.938813638278498;1;0;0;0.3333333333333333;5;491.7555637583973;0;0;0.10833333333333334;0.7708333333333334;0.002777777777777778;0.004166666666666667;0.018055555555555554
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066073|game2;2618393;14.5.565.1230;2;BRO Kangin;347;-43;9.367876692915866;0;0;0;0.0;4;349.7582841282096;939.3866577148438;1858.579833984375;0.07361111111111111;0.8944444444444445;0.0;0.0;0.02361111111111111
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629000457|game1;2618392;14.5.565.1230;1;DK Siwoo;1478;866;9.574408662130036;2;0;0;0.4;6;398.2088360125619;230.99346923828125;230.99346923828125;0.10124826629680998;0.8280166435506241;0.0;0.019417475728155338;0.022191400832177532
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629000457|game1;2618392;14.5.565.1230;1;DRX Racerr;-1478;-866;8.788449742104437;0;3;0;0.0;5;218.70318704359013;0;0;0.1539528432732316;0.8030513176144244;0.0;0.012482662968099861;0.0319001386962552
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629000457|game2;2618392;14.5.565.1230;2;DRX Racerr;-915;-1198;8.359938626207464;0;2;0;0;6;274.76711209365556;0;0;0.1941747572815534;0.7572815533980582;0.008321775312066574;0.03467406380027739;0.03467406380027739
2024-03-21;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629000457|game2;2618392;14.5.565.1230;2;DK Siwoo;915;1198;9.431725629567394;2;0;0;0.2857142857142857;5;422.8938326264731;0;0;0.14147018030513175;0.8072122052704577;0.012482662968099861;0.0013869625520110957;0.06657420249653259
2024-03-19;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066097|game1;2618391;14.5.565.1230;1;KDF Lancer;1290;960;8.50841763437211;1;0;1;0.6666666666666666;6;379.336400836879;1429.7562255859375;1429.7562255859375;0.1986111111111111;0.7986111111111112;0.0;0.05694444444444444;0.0
2024-03-19;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066097|game1;2618391;14.5.565.1230;1;GEN HorangE;-1290;-960;7.650425940149712;0;2;0;0.0;6;381.8345824638107;0;0;0.1763888888888889;0.775;0.0;0.011111111111111112;0.034722222222222224
2024-03-19;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066097|game2;2618391;14.5.565.1230;2;GEN HorangE;469;747;16.293018728453234;3;2;0;0.75;8;544.6335380761018;5779.37841796875;6916.818359375;0.18369098712446352;0.5570815450643777;0.0;0.027467811158798282;0.007725321888412017
2024-03-19;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066097|game2;2618391;14.5.565.1230;2;KDF Lancer;-469;-747;14.36358230008377;2;2;1;1.0;9;753.9074652322402;204.1915283203125;5511.35205078125;0.22660944206008585;0.4609442060085837;0.008583690987124463;0.01201716738197425;0.04463519313304721
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410437|game1;2683392;14.10.584.5961;1;TDS SLT;290;-269;8.431985952993141;0;0;1;1.0;5;163.9631077763017;1997.3919677734375;1997.3919677734375;0.2565880721220527;0.871012482662968;0.012482662968099861;0.0;0.05547850208044383
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410437|game1;2683392;14.10.584.5961;1;SLY Kryze;-290;269;8.86073100145042;0;1;0;0.0;6;462.7048802568849;273.931396484375;273.931396484375;0.14147018030513175;0.8307905686546463;0.0;0.0;0.013869625520110958
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410405|game1;2683391;14.10.584.5961;1;M8 Ragner;387;1216;9.509970700020185;0;0;1;0.16666666666666666;6;336.44111958060205;1163.7615966796875;1163.7615966796875;0.11511789181692095;0.8474341192787794;0.012482662968099861;0.0;0.0027739251040221915
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410405|game1;2683391;14.10.584.5961;1;VITB Naak Nako;-387;-1216;7.507871605279093;0;0;1;0.25;4;145.25546822836603;0;0;0.06241331484049931;0.7142857142857143;0.004160887656033287;0.019417475728155338;0.04576976421636616
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410463|game1;2683389;14.10.584.5961;1;GW Pride;-645;-953;6.430174742562065;0;1;0;0.0;4;121.99622168159256;1198.8309326171875;1198.8309326171875;0.10941828254847645;0.8005540166204986;0.0;0.0;0.0
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410463|game1;2683389;14.10.584.5961;1;KCB Maynter;645;953;7.859102463131412;1;0;0;0.14285714285714285;5;293.2312482984671;0;0;0.1745152354570637;0.7409972299168975;0.023545706371191136;0.00554016620498615;0.04293628808864266
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410421|game1;2683388;14.10.584.5961;1;AEG Badlulu;-306;-486;8.293066843551609;0;2;1;0.5;5;369.37938573419075;308.0814514160156;308.0814514160156;0.14147018030513175;0.7600554785020804;0.0;0.0013869625520110957;0.024965325936199722
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410421|game1;2683388;14.10.584.5961;1;BKR Howling;306;486;8.72201857683876;1;0;1;0.6666666666666666;3;542.5108750086285;0;0;0.21914008321775313;0.7184466019417476;0.018030513176144243;0.0;0.012482662968099861
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410399|game1;2683387;14.10.584.5961;1;GO Lot;508;781;8.293936016521267;1;0;1;1.0;5;257.79412404301695;847.2138061523438;847.2138061523438;0.07350901525658807;0.49791955617198336;0.0;0.0;0.012482662968099861
2024-05-29;La Ligue Française - Summer 2024 (Regular Season: Regular Season);112445505685410399|game1;2683387;14.10.584.5961;1;BDSA JNX;-508;-781;8.150937119684693;0;2;0;0;5;420.9626731423567;0;0;0.17614424410540916;0.6380027739251041;0.08044382801664356;0.0;0.022191400832177532
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942732|game1;2619447;14.5.565.1230;1;MA Allorim;-969;-1210;5.857694219391205;1;1;1;0.2857142857142857;5;272.3054510992449;0;0;0.1317614424410541;0.624133148404993;0.0;0.0;0.026352288488210817
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942732|game1;2619447;14.5.565.1230;1;FLYC Srtty;969;1210;8.429364852294661;2;1;1;0.5;5;665.1827282817108;1505.7725830078125;1505.7725830078125;0.1650485436893204;0.5672676837725381;0.018030513176144243;0.013869625520110958;0.06241331484049931
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942732|game2;2619447;14.5.565.1230;2;FLYC Srtty;900;1321;10.081003798233365;2;0;0;0.3333333333333333;5;604.6134114293883;786.1368408203125;786.1368408203125;0.19444444444444445;0.8638888888888889;0.0;0.030555555555555555;0.005555555555555556
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942732|game2;2619447;14.5.565.1230;2;MA Allorim;-900;-1321;8.079102334754397;0;2;1;0.25;3;294.5559705180097;0;0;0.19027777777777777;0.8277777777777777;0.016666666666666666;0.0;0.020833333333333332
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942632|game1;2619446;14.5.565.1230;1;DSG Tenacity;1081;556;8.865682948919657;0;0;1;0.14285714285714285;5;483.0438476454733;434.4285278320313;434.4285278320313;0.18194444444444444;0.8694444444444445;0.0;0.0;0.029166666666666667
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942632|game1;2619446;14.5.565.1230;1;AOE Zamudo;-1081;-556;7.864718745009372;0;1;0;0.0;3;594.5561195529172;0;0;0.1125;0.7486111111111111;0.008333333333333333;0.0;0.013888888888888888
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942632|game2;2619446;14.5.565.1230;2;AOE Zamudo;1276;1689;9.861544689902885;3;0;2;0.8333333333333334;4;602.0337928236949;978.1868896484376;1940.9490966796875;0.20277777777777778;0.8347222222222223;0.0;0.006944444444444444;0.044444444444444446
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942632|game2;2619446;14.5.565.1230;2;DSG Tenacity;-1276;-1689;7.646270158113107;0;3;2;1.0;5;366.8384782087389;0;238.3160095214844;0.2638888888888889;0.5972222222222222;0.0;0.029166666666666667;0.05694444444444444
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942632|game3;2619446;14.5.565.1230;3;DSG Tenacity;-1657;-1079;7.642904269137984;1;1;0;0.16666666666666666;5;501.6171415291385;0;0;0.14008321775312066;0.826629680998613;0.0;0.0;0.038834951456310676
2024-03-11;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942632|game3;2619446;14.5.565.1230;3;AOE Zamudo;1657;1079;9.000055494498934;1;0;1;1.0;4;486.7388410839217;1132.7967529296875;1132.7967529296875;0.32038834951456313;0.7434119278779473;0.018030513176144243;0.006934812760055479;0.016643550624133148
2024-03-10;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942736|game1;2619444;14.5.565.1230;1;FLYC Srtty;1104;1321;9.509345394658654;2;1;0;1.0;5;1019.0993247802415;1675.9354248046875;1675.9354248046875;0.17777777777777778;0.8930555555555556;0.0;0.001388888888888889;0.016666666666666666
2024-03-10;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942736|game1;2619444;14.5.565.1230;1;SN Faisal;-1104;-1321;7.149883755382447;0;2;1;0.25;6;655.7809841430751;1702.1712646484375;1702.1712646484375;0.12777777777777777;0.8875;0.016666666666666666;0.0;0.013888888888888888
2024-03-10;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942736|game2;2619444;14.5.565.1230;2;SN Faisal;553;927;9.00216129850802;0;1;0;0.0;4;442.5895536372176;0;0;0.11527777777777778;0.9375;0.0;0.0;0.001388888888888889
2024-03-10;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942736|game2;2619444;14.5.565.1230;2;FLYC Srtty;-553;-927;7.716138255864017;0;0;0;0.0;6;174.2088522798145;0;0;0.125;0.7902777777777777;0.006944444444444444;0.0;0.020833333333333332
2024-03-10;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942736|game3;2619444;14.5.565.1230;3;SN Faisal;1595;1451;8.214612192295426;0;0;3;1.0;5;73.86570249749897;2642.005859375;2642.005859375;0.33703190013869627;0.7600554785020804;0.0027739251040221915;0.019417475728155338;0.0013869625520110957
2024-03-10;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942736|game3;2619444;14.5.565.1230;3;FLYC Srtty;-1595;-1451;6.857415395307487;0;2;0;0;5;285.11953828087854;644.1506958007812;644.1506958007812;0.22468793342579751;0.5769764216366158;0.056865464632454926;0.004160887656033287;0.020804438280166437
2024-03-10;LCS Challengers - Spring 2024 (Regular Season: Regular Season);111720047044942760|game1;2619443;14.5.565.1230;1;LIT Dragoon;91;-141;8.937148327191348;0;0;0;0;4;315.21727114537464;0;0;0.09722222222222222;0.8958333333333334;0.0;0.0;0.02361111111111111
